Store ID,Paul Secret pcs sold,Calvin Smart pcs sold,year,Paul Secret marketing spend,Calvin Smart marketing spend
1026,993,2976,0,0,0
1027,843,2856,0,0,0
1028,953,2914,0,0,0
1029,1098,3290,0,0,0
1030,1056,2982,0,0,0
1031,961,2663,0,0,0
1032,1128,3160,0,0,0
1033,881,2964,0,0,0
1034,961,2798,0,0,0
1035,1134,3076,0,0,0
1036,1161,3281,0,0,0
1037,1023,3000,0,0,0
1038,1070,2928,0,0,0
1039,1053,3113,0,0,0
1040,1008,2725,0,0,0
1041,1007,2667,0,0,0
1042,932,3234,0,0,0
1043,898,3020,0,0,0
1044,1036,2958,0,0,0
1045,883,3006,0,0,0
1046,1036,3046,0,0,0
1047,915,3020,0,0,0
1048,1000,2924,0,0,0
1049,1160,2918,0,0,0
1050,999,3056,0,0,0
1051,941,3123,0,0,0
1052,1155,3044,0,0,0
1053,971,2817,0,0,0
1054,911,3193,0,0,0
1055,1015,3351,0,0,0
1056,1010,2924,0,0,0
1057,1050,2934,0,0,0
1058,1055,3016,0,0,0
1059,1122,2979,0,0,0
1060,908,2591,0,0,0
1061,905,2964,0,0,0
1062,906,2853,0,0,0
1063,963,3137,0,0,0
1064,1012,2961,0,0,0
1065,1019,2744,0,0,0
1066,1092,3497,0,0,0
1067,1031,3190,0,0,0
1068,1018,3110,0,0,0
1069,1107,3446,0,0,0
1070,1096,3143,0,0,0
1071,762,2837,0,0,0
1072,1102,3095,0,0,0
1073,917,2909,0,0,0
1074,1127,3173,0,0,0
1075,1078,3183,0,0,0
1076,855,2873,0,0,0
1077,876,2606,0,0,0
1078,1154,3369,0,0,0
1079,874,3021,0,0,0
1080,960,2867,0,0,0
1081,1059,2934,0,0,0
1082,1046,2952,0,0,0
1083,978,2982,0,0,0
1084,1016,3268,0,0,0
1085,880,2975,0,0,0
1086,1091,2993,0,0,0
1087,1100,3118,0,0,0
1088,1113,3194,0,0,0
1089,1078,3141,0,0,0
1090,983,2794,0,0,0
1091,986,3209,0,0,0
1092,1101,3021,0,0,0
1093,872,2958,0,0,0
1094,1131,2974,0,0,0
1095,937,2821,0,0,0
1096,926,2860,0,0,0
1097,1132,3011,0,0,0
1098,900,2875,0,0,0
1099,860,2853,0,0,0
1100,840,2716,0,0,0
1101,997,2978,0,0,0
1102,1005,3253,0,0,0
1103,893,2863,0,0,0
1104,999,3043,0,0,0
1105,984,3173,0,0,0
1106,1130,3159,0,0,0
1107,934,2963,0,0,0
1108,948,3055,0,0,0
1109,1131,3392,0,0,0
1110,946,3188,0,0,0
1111,950,2636,0,0,0
1112,970,3121,0,0,0
1113,912,2904,0,0,0
1114,1088,3023,0,0,0
1115,945,2682,0,0,0
1116,905,2839,0,0,0
1117,882,3001,0,0,0
1118,1365,3506,0,0,0
1119,1098,3133,0,0,0
1120,1127,2735,0,0,0
1121,991,3007,0,0,0
1122,1093,3233,0,0,0
1123,936,2851,0,0,0
1124,983,2924,0,0,0
1125,1076,3097,0,0,0
1126,1078,3258,0,0,0
1127,1194,3149,0,0,0
1128,983,2739,0,0,0
1129,815,2824,0,0,0
1130,1186,3287,0,0,0
1131,993,3115,0,0,0
1132,981,3332,0,0,0
1133,1043,3002,0,0,0
1134,955,3292,0,0,0
1135,825,2389,0,0,0
1136,1033,3059,0,0,0
1137,944,2827,0,0,0
1138,941,2684,0,0,0
1139,995,3195,0,0,0
1140,869,2605,0,0,0
1141,982,2963,0,0,0
1142,1089,3255,0,0,0
1143,1156,3405,0,0,0
1144,1025,2757,0,0,0
1145,956,2994,0,0,0
1146,1026,3053,0,0,0
1147,838,2711,0,0,0
1148,1083,3224,0,0,0
1149,1120,3102,0,0,0
1150,1057,3371,0,0,0
1151,884,2883,0,0,0
1152,891,2903,0,0,0
1153,990,3000,0,0,0
1154,940,3144,0,0,0
1155,989,2861,0,0,0
1156,857,3195,0,0,0
1157,944,2887,0,0,0
1158,913,2584,0,0,0
1159,917,3286,0,0,0
1160,982,2666,0,0,0
1161,967,3256,0,0,0
1162,993,2788,0,0,0
1163,944,2964,0,0,0
1164,1120,3309,0,0,0
1165,911,2633,0,0,0
1166,975,2703,0,0,0
1167,1094,3184,0,0,0
1168,1213,3137,0,0,0
1169,1014,3153,0,0,0
1170,952,2778,0,0,0
1171,823,2829,0,0,0
1172,830,2951,0,0,0
1173,962,2730,0,0,0
1174,947,2913,0,0,0
1175,842,3042,0,0,0
1176,1011,3037,0,0,0
1177,1025,2983,0,0,0
1178,1023,2524,0,0,0
1179,867,2974,0,0,0
1180,905,3053,0,0,0
1181,1047,3000,0,0,0
1182,988,2718,0,0,0
1183,1036,3018,0,0,0
1184,1065,3068,0,0,0
1185,1136,3202,0,0,0
1186,968,3115,0,0,0
1187,973,3070,0,0,0
1188,910,2713,0,0,0
1189,1036,2791,0,0,0
1190,1001,2991,0,0,0
1191,1013,3164,0,0,0
1192,1078,2921,0,0,0
1193,848,2746,0,0,0
1194,1055,2954,0,0,0
1195,923,3078,0,0,0
1196,1080,2776,0,0,0
1197,970,3078,0,0,0
1198,1270,2813,0,0,0
1199,950,3306,0,0,0
1200,1030,2891,0,0,0
1201,1074,2918,0,0,0
1202,1107,3350,0,0,0
1203,1004,3063,0,0,0
1204,1173,3139,0,0,0
1205,970,3212,0,0,0
1206,999,3164,0,0,0
1207,1143,3336,0,0,0
1208,1062,3211,0,0,0
1209,1032,2983,0,0,0
1210,1124,2956,0,0,0
1211,986,2757,0,0,0
1212,1034,2863,0,0,0
1213,995,2612,0,0,0
1214,883,2968,0,0,0
1215,1028,3147,0,0,0
1216,1115,3025,0,0,0
1217,876,2801,0,0,0
1218,1050,3002,0,0,0
1219,894,2880,0,0,0
1220,1125,3129,0,0,0
1221,1060,3285,0,0,0
1222,887,2475,0,0,0
1223,928,3186,0,0,0
1224,1027,3011,0,0,0
1225,983,3079,0,0,0
1226,1053,3002,0,0,0
1227,966,2625,0,0,0
1228,1039,2909,0,0,0
1229,821,2902,0,0,0
1230,1202,3195,0,0,0
1231,785,2662,0,0,0
1232,922,3044,0,0,0
1233,982,3170,0,0,0
1234,986,2892,0,0,0
1235,843,2575,0,0,0
1236,1168,3386,0,0,0
1237,1024,2776,0,0,0
1238,1226,3379,0,0,0
1239,912,2900,0,0,0
1240,894,2952,0,0,0
1241,921,3030,0,0,0
1242,973,2818,0,0,0
1243,950,2893,0,0,0
1244,1159,3418,0,0,0
1245,1107,3226,0,0,0
1246,928,3152,0,0,0
1247,946,2898,0,0,0
1248,957,2916,0,0,0
1249,992,3037,0,0,0
1250,1022,3143,0,0,0
1251,1064,3216,0,0,0
1252,864,2912,0,0,0
1253,933,2853,0,0,0
1254,971,3269,0,0,0
1255,1055,3209,0,0,0
1256,845,2867,0,0,0
1257,881,3155,0,0,0
1258,937,2919,0,0,0
1259,1037,2954,0,0,0
1260,973,2875,0,0,0
1261,931,2757,0,0,0
1262,1008,3129,0,0,0
1263,1031,3071,0,0,0
1264,974,2933,0,0,0
1265,831,3009,0,0,0
1266,944,2692,0,0,0
1267,967,2557,0,0,0
1268,918,2719,0,0,0
1269,977,3109,0,0,0
1270,960,3264,0,0,0
1271,1066,3176,0,0,0
1272,1072,2946,0,0,0
1273,936,3136,0,0,0
1274,1165,3256,0,0,0
1275,1018,3017,0,0,0
1276,1213,3225,0,0,0
1277,944,3150,0,0,0
1278,1073,3004,0,0,0
1279,853,2864,0,0,0
1280,1009,2998,0,0,0
1281,1121,3045,0,0,0
1282,877,2564,0,0,0
1283,989,2959,0,0,0
1284,1092,3008,0,0,0
1285,1030,3112,0,0,0
1286,1014,3015,0,0,0
1287,1098,2942,0,0,0
1288,773,2654,0,0,0
1289,1142,3303,0,0,0
1290,1130,3097,0,0,0
1291,994,2564,0,0,0
1292,851,2792,0,0,0
1293,970,3234,0,0,0
1294,1146,3071,0,0,0
1295,914,2885,0,0,0
1296,1112,3112,0,0,0
1297,894,3106,0,0,0
1298,1147,3305,0,0,0
1299,786,2554,0,0,0
1300,874,2808,0,0,0
1301,958,3068,0,0,0
1302,1162,3216,0,0,0
1303,920,3040,0,0,0
1304,1032,2990,0,0,0
1305,1033,3242,0,0,0
1306,925,3040,0,0,0
1307,1066,2880,0,0,0
1308,1068,3325,0,0,0
1309,923,2966,0,0,0
1310,938,2687,0,0,0
1311,1077,3079,0,0,0
1312,1044,2992,0,0,0
1313,1109,3003,0,0,0
1314,1139,3039,0,0,0
1315,1093,3204,0,0,0
1316,967,2741,0,0,0
1317,1173,3017,0,0,0
1318,954,3175,0,0,0
1319,1029,2819,0,0,0
1320,892,2991,0,0,0
1321,1069,3085,0,0,0
1322,1062,2956,0,0,0
1323,1143,2934,0,0,0
1324,1007,2760,0,0,0
1325,1161,3166,0,0,0
1326,959,2985,0,0,0
1327,1148,3332,0,0,0
1328,1031,2864,0,0,0
1329,1149,3299,0,0,0
1330,1035,2832,0,0,0
1331,970,2676,0,0,0
1332,1041,3200,0,0,0
1333,1029,3051,0,0,0
1334,899,2914,0,0,0
1335,934,2960,0,0,0
1336,983,3333,0,0,0
1337,1089,3363,0,0,0
1338,910,2860,0,0,0
1339,775,2843,0,0,0
1340,1037,3166,0,0,0
1341,845,2865,0,0,0
1342,866,2919,0,0,0
1343,927,3304,0,0,0
1344,872,2831,0,0,0
1345,1049,3088,0,0,0
1346,978,2975,0,0,0
1347,960,3098,0,0,0
1348,923,3128,0,0,0
1349,992,3120,0,0,0
1350,970,3254,0,0,0
1351,907,2930,0,0,0
1352,944,3221,0,0,0
1353,1090,3164,0,0,0
1354,979,3129,0,0,0
1355,1168,3052,0,0,0
1356,979,2857,0,0,0
1357,896,2974,0,0,0
1358,992,2824,0,0,0
1359,801,3050,0,0,0
1360,1007,3113,0,0,0
1361,1004,3198,0,0,0
1362,1063,3481,0,0,0
1363,960,3178,0,0,0
1364,920,3066,0,0,0
1365,1074,3250,0,0,0
1366,1082,3299,0,0,0
1367,835,2698,0,0,0
1368,1087,2889,0,0,0
1369,1155,3545,0,0,0
1370,1119,3033,0,0,0
1371,906,2781,0,0,0
1372,1068,3124,0,0,0
1373,917,3007,0,0,0
1374,1063,3003,0,0,0
1375,963,2856,0,0,0
1376,1164,3403,0,0,0
1377,953,3143,0,0,0
1378,942,2898,0,0,0
1379,853,2863,0,0,0
1380,889,2694,0,0,0
1381,1099,3150,0,0,0
1382,1114,3112,0,0,0
1383,894,2846,0,0,0
1384,915,2975,0,0,0
1385,962,3066,0,0,0
1386,997,3242,0,0,0
1387,1168,3071,0,0,0
1388,883,2772,0,0,0
1389,869,2873,0,0,0
1390,1056,3040,0,0,0
1391,915,2867,0,0,0
1392,1040,3041,0,0,0
1393,1117,2724,0,0,0
1394,993,2952,0,0,0
1395,942,2882,0,0,0
1396,1076,2781,0,0,0
1397,874,2638,0,0,0
1398,912,3170,0,0,0
1399,1133,3060,0,0,0
1400,1018,3059,0,0,0
1401,975,3000,0,0,0
1402,966,3136,0,0,0
1403,993,3073,0,0,0
1404,873,2913,0,0,0
1405,993,3148,0,0,0
1406,1063,3215,0,0,0
1407,912,3026,0,0,0
1408,984,2788,0,0,0
1409,999,2979,0,0,0
1410,1081,3117,0,0,0
1411,1210,2859,0,0,0
1412,1224,3612,0,0,0
1413,842,2736,0,0,0
1414,989,3129,0,0,0
1415,836,3032,0,0,0
1416,1123,3057,0,0,0
1417,900,2767,0,0,0
1418,780,2989,0,0,0
1419,926,2919,0,0,0
1420,846,2744,0,0,0
1421,1042,3041,0,0,0
1422,973,3078,0,0,0
1423,962,2833,0,0,0
1424,1059,2897,0,0,0
1425,1032,3243,0,0,0
1426,916,2671,0,0,0
1427,1026,2847,0,0,0
1428,958,3164,0,0,0
1429,1174,3174,0,0,0
1430,1072,3062,0,0,0
1431,900,2917,0,0,0
1432,1095,3243,0,0,0
1433,989,2983,0,0,0
1434,1028,3155,0,0,0
1435,946,2908,0,0,0
1436,951,2980,0,0,0
1437,966,3029,0,0,0
1438,1131,2862,0,0,0
1439,1137,2960,0,0,0
1440,1000,2782,0,0,0
1441,1136,2961,0,0,0
1442,1115,2864,0,0,0
1443,965,2883,0,0,0
1444,928,2771,0,0,0
1445,899,2986,0,0,0
1446,961,2612,0,0,0
1447,974,3115,0,0,0
1448,936,2996,0,0,0
1449,1012,2967,0,0,0
1450,981,3082,0,0,0
1451,1029,2946,0,0,0
1452,916,2883,0,0,0
1453,1044,3004,0,0,0
1454,1038,2897,0,0,0
1455,942,3002,0,0,0
1456,889,3054,0,0,0
1457,917,2627,0,0,0
1458,829,2667,0,0,0
1459,1087,3190,0,0,0
1460,948,2832,0,0,0
1461,823,2743,0,0,0
1462,1037,2952,0,0,0
1463,991,2995,0,0,0
1464,967,2869,0,0,0
1465,1136,3131,0,0,0
1466,1030,3065,0,0,0
1467,1063,3058,0,0,0
1468,942,2913,0,0,0
1469,910,2884,0,0,0
1470,1176,3355,0,0,0
1471,962,2863,0,0,0
1472,1011,3063,0,0,0
1473,1058,2774,0,0,0
1474,998,2743,0,0,0
1475,938,3030,0,0,0
1476,842,3013,0,0,0
1477,1075,3037,0,0,0
1478,992,2888,0,0,0
1479,807,2517,0,0,0
1480,994,2712,0,0,0
1481,1008,3040,0,0,0
1482,969,2968,0,0,0
1483,964,3181,0,0,0
1484,1112,3168,0,0,0
1485,1034,3213,0,0,0
1486,1145,3190,0,0,0
1487,1117,3062,0,0,0
1488,968,2914,0,0,0
1489,1242,3219,0,0,0
1490,976,2650,0,0,0
1491,941,2745,0,0,0
1492,981,2878,0,0,0
1493,1014,2931,0,0,0
1494,1011,3137,0,0,0
1495,1017,3140,0,0,0
1496,1135,3107,0,0,0
1497,1029,3027,0,0,0
1498,830,2661,0,0,0
1499,951,2880,0,0,0
1500,812,2754,0,0,0
1501,1012,2980,0,0,0
1502,1174,3161,0,0,0
1503,1002,3114,0,0,0
1504,978,3157,0,0,0
1505,1156,2999,0,0,0
1506,1064,3300,0,0,0
1507,1027,3202,0,0,0
1508,834,2917,0,0,0
1509,1057,3099,0,0,0
1510,1124,3176,0,0,0
1511,1051,2920,0,0,0
1512,1297,3318,0,0,0
1513,1069,3146,0,0,0
1514,1030,3075,0,0,0
1515,1091,2848,0,0,0
1516,1058,3148,0,0,0
1517,1157,3275,0,0,0
1518,1023,2721,0,0,0
1519,870,2951,0,0,0
1520,993,3065,0,0,0
1521,1082,2814,0,0,0
1522,999,3013,0,0,0
1523,953,2960,0,0,0
1524,986,3045,0,0,0
1525,1110,3668,0,0,0
1526,969,3035,0,0,0
1527,904,2877,0,0,0
1528,1076,2983,0,0,0
1529,1127,3220,0,0,0
1530,1128,2869,0,0,0
1531,1248,3310,0,0,0
1532,1021,2891,0,0,0
1533,1089,3127,0,0,0
1534,1078,3100,0,0,0
1535,1078,2911,0,0,0
1536,1134,3258,0,0,0
1537,1036,3001,0,0,0
1538,1065,3251,0,0,0
1539,983,3157,0,0,0
1540,921,3106,0,0,0
1541,1099,2724,0,0,0
1542,1096,2999,0,0,0
1543,820,2474,0,0,0
1544,945,2979,0,0,0
1545,939,3049,0,0,0
1546,1128,3233,0,0,0
1547,970,2761,0,0,0
1548,1148,3023,0,0,0
1549,974,3237,0,0,0
1550,1033,2822,0,0,0
1551,969,2723,0,0,0
1552,1000,2853,0,0,0
1553,1062,3098,0,0,0
1554,958,2851,0,0,0
1555,1059,3247,0,0,0
1556,1159,3049,0,0,0
1557,1239,3341,0,0,0
1558,1017,3026,0,0,0
1559,948,2977,0,0,0
1560,877,3002,0,0,0
1561,1012,3122,0,0,0
1562,1152,3199,0,0,0
1563,1022,3295,0,0,0
1564,928,2973,0,0,0
1565,853,2707,0,0,0
1566,1043,2815,0,0,0
1567,876,2444,0,0,0
1568,948,2961,0,0,0
1569,1019,2928,0,0,0
1570,1184,2923,0,0,0
1571,974,3050,0,0,0
1572,951,2900,0,0,0
1573,1139,3303,0,0,0
1574,982,3304,0,0,0
1575,976,2902,0,0,0
1576,1044,2943,0,0,0
1577,1034,3218,0,0,0
1578,754,2452,0,0,0
1579,974,2748,0,0,0
1580,1150,3397,0,0,0
1581,1136,3353,0,0,0
1582,1093,3215,0,0,0
1583,971,3172,0,0,0
1584,1102,2902,0,0,0
1585,948,3217,0,0,0
1586,1163,3184,0,0,0
1587,1010,2937,0,0,0
1588,990,2879,0,0,0
1589,979,3041,0,0,0
1590,954,3005,0,0,0
1591,990,3152,0,0,0
1592,1044,3063,0,0,0
1593,921,2853,0,0,0
1594,1129,3029,0,0,0
1595,952,2876,0,0,0
1596,849,3005,0,0,0
1597,1051,2952,0,0,0
1598,1009,3167,0,0,0
1599,1012,3112,0,0,0
1600,1096,3048,0,0,0
1601,998,2857,0,0,0
1602,979,2651,0,0,0
1603,902,2695,0,0,0
1604,1057,2942,0,0,0
1605,1093,3360,0,0,0
1606,916,3027,0,0,0
1607,1114,3088,0,0,0
1608,991,3258,0,0,0
1609,1020,2805,0,0,0
1610,893,3236,0,0,0
1611,776,2891,0,0,0
1612,1000,2959,0,0,0
1613,1057,3058,0,0,0
1614,1031,3133,0,0,0
1615,926,2695,0,0,0
1616,932,3183,0,0,0
1617,1038,2779,0,0,0
1618,1061,3335,0,0,0
1619,874,2756,0,0,0
1620,914,2846,0,0,0
1621,896,3210,0,0,0
1622,1032,2547,0,0,0
1623,1046,2812,0,0,0
1624,958,2613,0,0,0
1625,836,2743,0,0,0
1626,960,2710,0,0,0
1627,858,2817,0,0,0
1628,1166,3096,0,0,0
1629,1047,3079,0,0,0
1630,1180,3114,0,0,0
1631,907,2974,0,0,0
1632,1224,3332,0,0,0
1633,992,2739,0,0,0
1634,1019,3083,0,0,0
1635,818,2805,0,0,0
1636,961,2893,0,0,0
1637,987,3360,0,0,0
1638,1078,3197,0,0,0
1639,1211,3113,0,0,0
1640,984,2909,0,0,0
1641,845,2682,0,0,0
1642,1256,3261,0,0,0
1643,1006,3034,0,0,0
1644,1051,3084,0,0,0
1645,1055,3472,0,0,0
1646,839,2684,0,0,0
1647,926,2724,0,0,0
1648,884,3047,0,0,0
1649,975,3001,0,0,0
1650,963,3063,0,0,0
1651,953,2927,0,0,0
1652,989,3291,0,0,0
1653,970,2883,0,0,0
1654,1088,2958,0,0,0
1655,1009,2931,0,0,0
1656,934,3027,0,0,0
1657,979,2940,0,0,0
1658,1159,2779,0,0,0
1659,1097,3019,0,0,0
1660,1260,3282,0,0,0
1661,840,2658,0,0,0
1662,877,2734,0,0,0
1663,861,2965,0,0,0
1664,1169,3190,0,0,0
1665,1012,2843,0,0,0
1666,1104,3154,0,0,0
1667,1114,2671,0,0,0
1668,1086,3426,0,0,0
1669,866,2940,0,0,0
1670,1037,3122,0,0,0
1671,995,3106,0,0,0
1672,847,2773,0,0,0
1673,975,2874,0,0,0
1674,1049,2936,0,0,0
1675,1115,3112,0,0,0
1676,1166,3014,0,0,0
1677,1090,3438,0,0,0
1678,998,2771,0,0,0
1679,1099,3097,0,0,0
1680,888,2926,0,0,0
1681,1129,2927,0,0,0
1682,1043,2943,0,0,0
1683,896,2910,0,0,0
1684,772,2896,0,0,0
1685,1031,2848,0,0,0
1686,935,3029,0,0,0
1687,1018,2983,0,0,0
1688,992,3183,0,0,0
1689,1026,2990,0,0,0
1690,963,3239,0,0,0
1691,838,2983,0,0,0
1692,976,2825,0,0,0
1693,1084,3345,0,0,0
1694,896,2944,0,0,0
1695,849,2750,0,0,0
1696,870,3174,0,0,0
1697,933,2976,0,0,0
1698,956,2787,0,0,0
1699,865,2869,0,0,0
1700,841,2922,0,0,0
1701,837,2693,0,0,0
1702,1002,2751,0,0,0
1703,902,3012,0,0,0
1704,1050,2962,0,0,0
1705,1172,3073,0,0,0
1706,1054,2810,0,0,0
1707,984,2925,0,0,0
1708,865,2855,0,0,0
1709,1260,3315,0,0,0
1710,1084,3039,0,0,0
1711,1139,3004,0,0,0
1712,1023,2607,0,0,0
1713,1027,2628,0,0,0
1714,1028,3455,0,0,0
1715,956,2860,0,0,0
1716,877,3218,0,0,0
1717,1044,2953,0,0,0
1718,1099,3140,0,0,0
1719,940,2920,0,0,0
1720,1168,2827,0,0,0
1721,957,2789,0,0,0
1722,968,2941,0,0,0
1723,973,3078,0,0,0
1724,966,3018,0,0,0
1725,1012,3155,0,0,0
1726,1004,3011,0,0,0
1727,1261,3329,0,0,0
1728,864,2781,0,0,0
1729,881,2719,0,0,0
1730,934,2992,0,0,0
1731,975,3075,0,0,0
1732,842,3028,0,0,0
1733,955,3144,0,0,0
1734,1017,2889,0,0,0
1735,991,2685,0,0,0
1736,1032,3041,0,0,0
1737,804,2747,0,0,0
1738,975,3015,0,0,0
1739,950,2882,0,0,0
1740,929,2820,0,0,0
1741,956,3122,0,0,0
1742,935,2829,0,0,0
1743,960,2903,0,0,0
1744,860,3047,0,0,0
1745,1073,3312,0,0,0
1746,903,3037,0,0,0
1747,954,2949,0,0,0
1748,913,2791,0,0,0
1749,1082,2629,0,0,0
1750,1045,3023,0,0,0
1751,946,3066,0,0,0
1752,785,3070,0,0,0
1753,978,2775,0,0,0
1754,804,2992,0,0,0
1755,974,2683,0,0,0
1756,893,2641,0,0,0
1757,956,2608,0,0,0
1758,1100,3075,0,0,0
1759,1005,2917,0,0,0
1760,904,3068,0,0,0
1761,947,3029,0,0,0
1762,831,2780,0,0,0
1763,1131,3198,0,0,0
1764,811,2973,0,0,0
1765,1126,3085,0,0,0
1766,1016,3130,0,0,0
1767,906,2718,0,0,0
1768,881,2838,0,0,0
1769,942,2997,0,0,0
1770,1077,2989,0,0,0
1771,929,2693,0,0,0
1772,1000,3086,0,0,0
1773,805,2613,0,0,0
1774,1193,3433,0,0,0
1775,895,2769,0,0,0
1776,979,2909,0,0,0
1777,1080,3038,0,0,0
1778,936,3044,0,0,0
1779,990,3194,0,0,0
1780,1176,3063,0,0,0
1781,873,3065,0,0,0
1782,1067,3111,0,0,0
1783,985,2772,0,0,0
1784,915,3035,0,0,0
1785,995,3036,0,0,0
1786,905,2627,0,0,0
1787,940,2670,0,0,0
1788,949,2701,0,0,0
1789,885,3056,0,0,0
1790,1109,3063,0,0,0
1791,828,2708,0,0,0
1792,898,2779,0,0,0
1793,1074,3272,0,0,0
1794,1054,3264,0,0,0
1795,1013,3249,0,0,0
1796,830,2943,0,0,0
1797,1021,3146,0,0,0
1798,874,2913,0,0,0
1799,1048,3094,0,0,0
1800,1037,2753,0,0,0
1801,972,2987,0,0,0
1802,1090,3351,0,0,0
1803,956,2969,0,0,0
1804,1300,3374,0,0,0
1805,1043,3198,0,0,0
1806,993,2858,0,0,0
1807,875,3045,0,0,0
1808,1028,3239,0,0,0
1809,1030,3132,0,0,0
1810,888,3018,0,0,0
1811,895,2841,0,0,0
1812,1026,2987,0,0,0
1813,922,2961,0,0,0
1814,1063,3209,0,0,0
1815,1058,3085,0,0,0
1816,896,2841,0,0,0
1817,1208,3123,0,0,0
1818,974,3110,0,0,0
1819,943,3284,0,0,0
1820,1051,2802,0,0,0
1821,1095,2879,0,0,0
1822,844,2675,0,0,0
1823,1036,3062,0,0,0
1824,1014,3056,0,0,0
1825,1042,2852,0,0,0
1826,860,2899,0,0,0
1827,788,3040,0,0,0
1828,1089,3153,0,0,0
1829,941,3002,0,0,0
1830,753,2683,0,0,0
1831,1049,3133,0,0,0
1832,1011,3079,0,0,0
1833,891,3099,0,0,0
1834,1068,3119,0,0,0
1835,1063,3174,0,0,0
1836,977,2787,0,0,0
1837,1008,2742,0,0,0
1838,966,3079,0,0,0
1839,1150,3035,0,0,0
1840,1076,2763,0,0,0
1841,1094,2993,0,0,0
1842,1056,3046,0,0,0
1843,1123,3352,0,0,0
1844,1006,2966,0,0,0
1845,1049,3223,0,0,0
1846,927,2822,0,0,0
1847,1033,3114,0,0,0
1848,965,3100,0,0,0
1849,1113,3261,0,0,0
1850,1026,3076,0,0,0
1851,1030,3124,0,0,0
1852,1055,2952,0,0,0
1853,977,2941,0,0,0
1854,898,2731,0,0,0
1855,850,2776,0,0,0
1856,1112,2821,0,0,0
1857,1093,3213,0,0,0
1858,1113,3032,0,0,0
1859,776,2618,0,0,0
1860,935,3007,0,0,0
1861,888,2752,0,0,0
1862,1114,3101,0,0,0
1863,1019,2979,0,0,0
1864,830,3185,0,0,0
1865,873,3177,0,0,0
1866,1063,3051,0,0,0
1867,989,3133,0,0,0
1868,1082,3104,0,0,0
1869,933,3229,0,0,0
1870,977,2827,0,0,0
1871,1042,2940,0,0,0
1872,1045,3089,0,0,0
1873,1041,3084,0,0,0
1874,990,2813,0,0,0
1875,1086,2836,0,0,0
1876,1009,3228,0,0,0
1877,895,3066,0,0,0
1878,1130,2981,0,0,0
1879,1087,3014,0,0,0
1880,1085,3240,0,0,0
1881,1050,3227,0,0,0
1882,892,3081,0,0,0
1883,927,2863,0,0,0
1884,944,3136,0,0,0
1885,882,3070,0,0,0
1886,920,2938,0,0,0
1887,1034,3334,0,0,0
1888,1062,2947,0,0,0
1889,991,2847,0,0,0
1890,919,2999,0,0,0
1891,1014,2828,0,0,0
1892,1024,2862,0,0,0
1893,933,3026,0,0,0
1894,1164,2934,0,0,0
1895,941,3032,0,0,0
1896,989,3074,0,0,0
1897,946,2714,0,0,0
1898,1039,2772,0,0,0
1899,1121,3205,0,0,0
1900,932,3026,0,0,0
1901,956,3076,0,0,0
1902,954,3246,0,0,0
1903,1079,3291,0,0,0
1904,867,2890,0,0,0
1905,1068,3102,0,0,0
1906,1036,3149,0,0,0
1907,973,2882,0,0,0
1908,913,2763,0,0,0
1909,1052,2802,0,0,0
1910,996,3102,0,0,0
1911,1053,2872,0,0,0
1912,951,2877,0,0,0
1913,973,3131,0,0,0
1914,1097,3245,0,0,0
1915,1096,3314,0,0,0
1916,1200,3544,0,0,0
1917,905,3069,0,0,0
1918,905,3085,0,0,0
1919,956,2951,0,0,0
1920,1029,3185,0,0,0
1921,920,2963,0,0,0
1922,933,2941,0,0,0
1923,1041,3381,0,0,0
1924,881,2787,0,0,0
1925,910,3263,0,0,0
1926,1009,3299,0,0,0
1927,834,2835,0,0,0
1928,971,3106,0,0,0
1929,1011,3031,0,0,0
1930,847,2523,0,0,0
1931,920,3107,0,0,0
1932,912,2736,0,0,0
1933,1208,3275,0,0,0
1934,1033,3361,0,0,0
1935,990,3123,0,0,0
1936,1034,3140,0,0,0
1937,934,2618,0,0,0
1938,1063,2531,0,0,0
1939,1111,3553,0,0,0
1940,1003,2988,0,0,0
1941,1069,3059,0,0,0
1942,818,2697,0,0,0
1943,1087,3156,0,0,0
1944,855,2901,0,0,0
1945,988,3082,0,0,0
1946,1144,3170,0,0,0
1947,1068,3132,0,0,0
1948,1088,3036,0,0,0
1949,829,2894,0,0,0
1950,1058,3112,0,0,0
1951,1007,3062,0,0,0
1952,1096,2483,0,0,0
1953,1124,3557,0,0,0
1954,1057,3163,0,0,0
1955,1043,3042,0,0,0
1956,1011,3229,0,0,0
1957,1100,3125,0,0,0
1958,964,2458,0,0,0
1959,993,3145,0,0,0
1960,1044,2997,0,0,0
1961,1025,2931,0,0,0
1962,894,2588,0,0,0
1963,1127,3202,0,0,0
1964,951,3062,0,0,0
1965,909,3043,0,0,0
1966,993,3028,0,0,0
1967,1141,3066,0,0,0
1968,985,3189,0,0,0
1969,873,2829,0,0,0
1970,865,2852,0,0,0
1971,1224,3364,0,0,0
1972,968,2881,0,0,0
1973,1007,3535,0,0,0
1974,1184,3030,0,0,0
1975,965,3043,0,0,0
1976,1257,3197,0,0,0
1977,1084,2935,0,0,0
1978,963,2803,0,0,0
1979,1002,3138,0,0,0
1980,1019,2880,0,0,0
1981,969,3199,0,0,0
1982,997,2869,0,0,0
1983,825,2719,0,0,0
1984,1084,3045,0,0,0
1985,1010,3056,0,0,0
1986,1117,3329,0,0,0
1987,803,2945,0,0,0
1988,996,3115,0,0,0
